part_number,title,description,toc_url,toc_url_status,pdf_url
e48940,Trading Community Architecture Administration Guide,"Describes how to define entities in the TCA Registry, create relationships, search, prevent duplication, and control access. In addition,this guide explains how to define time zones and phone formats, configure adapters for the processing of data in the TCA Registry, define sources that provide data for specific entities, and create user-defined attributes to extend the registry.",https://docs.oracle.com/cd/doc.122/e48940/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48940.pdf
e48941,Trading Community Architecture Reference Guide,"Provides Trading Community Architecture information about interface tables, Dun & Bradstreet data element mapping, seeded data, and web services.",https://docs.oracle.com/cd/doc.122/e48941/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48941.pdf
e48943,Trading Community Architecture Technical Implementation Guide,Provides technical information on the various integration features such as APIs and business events that you can use to connect into external systems and transact data between these systems through a data hub using the Trading Community Architecture data model.,https://docs.oracle.com/cd/doc.122/e48943/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48943.pdf
e48950,Trading Community Architecture User Guide,Describes how to use Oracle Trading Community Architecture.,https://docs.oracle.com/cd/doc.122/e48950/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48950.pdf
e48827,Transportation Management Integrating Oracle Transportation Management with Oracle E-Business Suite Integration Guide,This guide describes the processes and procedures for integrating Oracle Transportation Management with Oracle E-Business Suite.,https://docs.oracle.com/cd/doc.122/e48827/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48827.pdf
e48862,Treasury User Guide,This guide describes the user procedures for Oracle Treasury.,https://docs.oracle.com/cd/doc.122/e48862/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48862.pdf
e48804,U.S. Federal Financials Implementation Guide,This guide describes the implementation processes for Oracle E-Business Suite U.S. Federal Financials.,https://docs.oracle.com/cd/doc.122/e48804/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48804.pdf
e48796,U.S. Federal Financials User Guide,Oracle U.S. Federal Financials User Guide,https://docs.oracle.com/cd/doc.122/e48796/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48796.pdf
e48975,Universal Work Queue Implementation Guide,This guide details the implementation processes and procedures for Oracle Universal Work Queue,https://docs.oracle.com/cd/doc.122/e48975/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48975.pdf
e48979,Universal Work Queue User Guide,This guide details the user processes and procedures for Oracle Universal Work Queue.,https://docs.oracle.com/cd/doc.122/e48979/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48979.pdf
e59081,US Federal Human Resources Compensation and Benefits Management Guide,Oracle US Federal Human Resources Compensation and Benefits Management Guide,https://docs.oracle.com/cd/doc.122/e59081/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e59081.pdf
e59082,"US Federal Human Resources Configuring, Reporting, and System Administration","Oracle US Federal Human Resources Configuring, Reporting, and System Administration",https://docs.oracle.com/cd/doc.122/e59082/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e59082.pdf
e59083,US Federal Human Resources Enterprise and Workforce Management Guide,Oracle US Federal Human Resources Enterprise and Workforce Management Guide,https://docs.oracle.com/cd/doc.122/e59083/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e59083.pdf
e59084,US Federal Human Resources Implementation Guide,Oracle US Federal Human Resources Implementation Guide,https://docs.oracle.com/cd/doc.122/e59084/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e59084.pdf
e59085,"US Federal Human Resources Workforce Sourcing, Deployment, and Talent Management Guide","Oracle US Federal Human Resources Workforce Sourcing, Deployment, and Talent Management Guide",https://docs.oracle.com/cd/doc.122/e59085/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e59085.pdf
e48791,Value Chain Planning Collections Implementation Guide,Presents Oracle Value Chain Planning Collections Implementation Guide.,https://docs.oracle.com/cd/doc.122/e48791/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48791.pdf
e48790,Value Chain Planning Installation Guide,Presents Oracle Value Chain Planning Installation Guide.,https://docs.oracle.com/cd/doc.122/e48790/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48790.pdf
e48828,Warehouse Management Implementation Guide,This guide describes the processes and procedures for implementing Oracle Warehouse Management.,https://docs.oracle.com/cd/doc.122/e48828/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48828.pdf
e48830,Warehouse Management User's Guide,This guide describes the processes and procedures for using Oracle Warehouse Management. Updated with the latest mobile screenshots from release 12.2.15.,https://docs.oracle.com/cd/doc.122/e48830/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48830.pdf
e22007,Web Applications Desktop Integrator Implementation and Administration Guide,Describes how to implement Oracle Web Applications Desktop Integrator and work with spreadsheets.,https://docs.oracle.com/cd/doc.122/e22007/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e22007.pdf
e48905,Work In Process User's Guide,This guide provides user concepts and procedures for Oracle Work in Process (WIP).,https://docs.oracle.com/cd/doc.122/e48905/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48905.pdf
e22008,Workflow Administrator's Guide,Describes how to set up Oracle Workflow and manage workflow processes and business events.,https://docs.oracle.com/cd/doc.122/e22008/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e22008.pdf
e22009,Workflow API Reference,Describes the APIs provided for developers and administrators to access Oracle Workflow.,https://docs.oracle.com/cd/doc.122/e22009/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e22009.pdf
e22010,Workflow Client Installation Guide,Describes how to install the Oracle Workflow and Oracle XML Gateway development clients.,https://docs.oracle.com/cd/doc.122/e22010/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e22010.pdf
e22011,Workflow Developer's Guide,"Describes how to develop Oracle E-Business Suite workflow processes, as well as business events and event subscriptions.",https://docs.oracle.com/cd/doc.122/e22011/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e22011.pdf
e22012,Workflow User's Guide,Describes how users can view and respond to workflow notifications and monitor the progress of their workflow processes.,https://docs.oracle.com/cd/doc.122/e22012/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e22012.pdf
e20929,XML Gateway User's Guide,"This guide describes Oracle XML Gateway functionality and each component of the Oracle XML Gateway architecture. The integrations with Oracle Workflow Business Event System, and the Business-to-Business transactions are also addressed in this guide.",https://docs.oracle.com/cd/doc.122/e20929/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e20929.pdf
e53453,Yard Management Process Guide,This guide provides details for implementing and using Oracle Yard Management.,https://docs.oracle.com/cd/doc.122/e53453/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e53453.pdf
